row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs
845,title,pattern_violation,_on Flux,Æon Flux,0
9036,language,pattern_violation,en,English,0
9038,language,pattern_violation,en,English,0
9039,language,pattern_violation,hi,Hindi,0
9040,language,pattern_violation,en,English,0
9041,language,pattern_violation,en,English,0
9042,language,pattern_violation,en,English,0
9043,language,pattern_violation,en,English,0
9044,language,pattern_violation,en,English,0
9045,language,pattern_violation,en,English,0
9046,language,pattern_violation,en,English,0
9047,language,pattern_violation,en,English,0
9048,language,pattern_violation,en,English,0
9049,language,pattern_violation,en,English,0
9051,language,pattern_violation,en,English,0
9052,language,pattern_violation,en,English,0
9053,language,pattern_violation,en,English,0
9054,language,pattern_violation,en,English,0
9055,language,pattern_violation,en,English,0
9056,language,pattern_violation,en,English,0
9057,language,pattern_violation,en,English,0
9058,language,pattern_violation,en,English,0
9059,language,pattern_violation,en,English,0
9060,language,pattern_violation,en,English,0
9061,language,pattern_violation,en,English,0
9062,language,pattern_violation,ja,Japanese,0
9063,language,pattern_violation,en,English,0
9064,language,pattern_violation,en,English,0
9065,language,pattern_violation,en,English,0
9066,language,pattern_violation,en,English,0
9067,language,pattern_violation,en,English,0
9068,language,pattern_violation,en,English,0
9069,language,pattern_violation,en,English,0
9070,language,pattern_violation,en,English,0
9071,language,pattern_violation,en,English,0
9072,language,pattern_violation,en,English,0
9073,language,pattern_violation,zh,Chinese,0
9074,language,pattern_violation,en,English,0
9075,language,pattern_violation,en,English,0
9076,language,pattern_violation,en,English,0
9077,language,pattern_violation,en,English,0
9078,language,pattern_violation,en,English,0
9079,language,pattern_violation,en,English,0
9080,language,pattern_violation,en,English,0
9081,language,pattern_violation,en,English,0
9082,language,pattern_violation,en,English,0
9083,language,pattern_violation,en,English,0
9084,language,pattern_violation,en,English,0
9085,language,pattern_violation,en,English,0
9086,language,pattern_violation,en,English,0
9087,language,pattern_violation,en,English,0
9088,language,pattern_violation,en,English,0
9089,language,pattern_violation,en,English,0
9090,language,pattern_violation,en,English,0
9091,language,pattern_violation,en,English,0
9092,language,pattern_violation,en,English,0
9093,language,pattern_violation,en,English,0
9094,language,pattern_violation,en,English,0
9095,language,pattern_violation,en,English,0
9096,language,pattern_violation,en,English,0
9097,language,pattern_violation,en,English,0
9098,language,pattern_violation,en,English,0
9100,language,pattern_violation,en,English,0
9101,language,pattern_violation,en,English,0
9102,language,pattern_violation,en,English,0
9103,language,pattern_violation,en,English,0
9104,language,pattern_violation,en,English,0
9105,language,pattern_violation,en,English,0
9106,language,pattern_violation,it,Italian,0
9107,language,pattern_violation,en,English,0
9108,language,pattern_violation,en,English,0
9109,language,pattern_violation,en,English,0
9110,language,pattern_violation,en,English,0
9111,language,pattern_violation,it,Italian,0
9112,language,pattern_violation,da,Danish,0
9113,language,pattern_violation,en,English,0
9114,language,pattern_violation,en,English,0
9115,language,pattern_violation,en,English,0
9116,language,pattern_violation,en,English,0
9118,language,pattern_violation,en,English,0
9119,language,pattern_violation,en,English,0
9120,language,pattern_violation,en,English,0
9121,language,pattern_violation,en,English,0
9122,language,pattern_violation,en,English,0
9123,language,pattern_violation,en,English,0
9124,language,pattern_violation,en,English,0
9125,language,pattern_violation,en,English,0
9126,language,pattern_violation,en,English,0
9127,language,pattern_violation,en,English,0
9128,language,pattern_violation,en,English,0
9129,language,pattern_violation,en,English,0
9130,language,pattern_violation,en,English,0
9132,language,pattern_violation,en,English,0
9133,language,pattern_violation,en,English,0
9134,language,pattern_violation,en,English,0
9135,language,pattern_violation,fr,French,0
9136,language,pattern_violation,en,English,0
9137,language,pattern_violation,en,English,0
9138,language,pattern_violation,en,English,0
9139,language,pattern_violation,en,English,0
9140,language,pattern_violation,en,English,0
9141,language,pattern_violation,fr,French,0
9142,language,pattern_violation,en,English,0
9143,language,pattern_violation,en,English,0
9144,language,pattern_violation,en,English,0
9145,language,pattern_violation,en,English,0
9146,language,pattern_violation,en,English,0
9147,language,pattern_violation,en,English,0
9148,language,pattern_violation,en,English,0
9149,language,pattern_violation,en,English,0
9150,language,pattern_violation,en,English,0
9151,language,pattern_violation,en,English,0
9152,language,pattern_violation,en,English,0
9153,language,pattern_violation,en,English,0
9154,language,pattern_violation,en,English,0
9155,language,pattern_violation,en,English,0
9156,language,pattern_violation,en,English,0
9157,language,pattern_violation,en,English,0
9158,language,pattern_violation,en,English,0
9159,language,pattern_violation,en,English,0
9160,language,pattern_violation,en,English,0
9161,language,pattern_violation,en,English,0
9162,language,pattern_violation,en,English,0
9163,language,pattern_violation,en,English,0
9164,language,pattern_violation,en,English,0
9165,language,pattern_violation,en,English,0
9166,language,pattern_violation,it,Italian,0
9167,language,pattern_violation,en,English,0
9168,language,pattern_violation,en,English,0
9169,language,pattern_violation,en,English,0
9170,language,pattern_violation,en,English,0
9171,language,pattern_violation,en,English,0
9172,language,pattern_violation,en,English,0
9173,language,pattern_violation,en,English,0
9174,language,pattern_violation,en,English,0
9175,language,pattern_violation,en,English,0
9176,language,pattern_violation,en,English,0
9177,language,pattern_violation,en,English,0
9178,language,pattern_violation,en,English,0
9179,language,pattern_violation,en,English,0
9180,language,pattern_violation,en,English,0
9181,language,pattern_violation,en,English,0
9182,language,pattern_violation,en,English,0
9183,language,pattern_violation,en,English,0
9184,language,pattern_violation,en,English,0
9185,language,pattern_violation,en,English,0
9186,language,pattern_violation,en,English,0
9187,language,pattern_violation,en,English,0
9188,language,pattern_violation,en,English,0
9189,language,pattern_violation,en,English,0
9190,language,pattern_violation,en,English,0
9191,language,pattern_violation,en,English,0
9192,language,pattern_violation,en,English,0
9193,language,pattern_violation,en,English,0
9194,language,pattern_violation,en,English,0
9195,language,pattern_violation,en,English,0
9196,language,pattern_violation,en,English,0
9197,language,pattern_violation,en,English,0
9198,language,pattern_violation,it,Italian,0
9199,language,pattern_violation,en,English,0
9200,language,pattern_violation,en,English,0
9201,language,pattern_violation,en,English,0
9202,language,pattern_violation,en,English,0
9203,language,pattern_violation,de,German,0
9204,language,pattern_violation,en,English,0
9205,language,pattern_violation,en,English,0
9206,language,pattern_violation,en,English,0
9207,language,pattern_violation,en,English,0
9208,language,pattern_violation,en,English,0
9209,language,pattern_violation,en,English,0
9210,language,pattern_violation,pt,Portuguese,0
9211,language,pattern_violation,en,English,0
9212,language,pattern_violation,da,Danish,0
9213,language,pattern_violation,en,English,0
9214,language,pattern_violation,en,English,0
9215,language,pattern_violation,en,English,0
9216,language,pattern_violation,en,English,0
9217,language,pattern_violation,en,English,0
9218,language,pattern_violation,en,English,0
9219,language,pattern_violation,en,English,0
9220,language,pattern_violation,en,English,0
9222,language,pattern_violation,en,English,0
9223,language,pattern_violation,en,English,0
9224,language,pattern_violation,en,English,0
9225,language,pattern_violation,ro,Romanian,0
9226,language,pattern_violation,en,English,0
9227,language,pattern_violation,en,English,0
9228,language,pattern_violation,en,English,0
9229,language,pattern_violation,en,English,0
9230,language,pattern_violation,en,English,0
9231,language,pattern_violation,en,English,0
9232,language,pattern_violation,en,English,0
9233,language,pattern_violation,en,English,0
9234,language,pattern_violation,en,English,0
9235,language,pattern_violation,en,English,0
9236,language,pattern_violation,en,English,0
9237,language,pattern_violation,en,English,0
9238,language,pattern_violation,en,English,0
9239,language,pattern_violation,en,English,0
9240,language,pattern_violation,en,English,0
9241,language,pattern_violation,en,English,0
9242,language,pattern_violation,en,English,0
9243,language,pattern_violation,en,English,0
9244,language,pattern_violation,en,English,0
9245,language,pattern_violation,fr,French,0
9246,language,pattern_violation,en,English,0
9247,language,pattern_violation,en,English,0
9248,language,pattern_violation,en,English,0
9249,language,pattern_violation,en,English,0
9250,language,pattern_violation,en,English,0
9251,language,pattern_violation,en,English,0
9252,language,pattern_violation,en,English,0
9253,language,pattern_violation,en,English,0
9254,language,pattern_violation,en,English,0
9255,language,pattern_violation,en,English,0
9256,language,pattern_violation,en,English,0
9257,language,pattern_violation,en,English,0
9258,language,pattern_violation,en,English,0
9259,language,pattern_violation,en,English,0
9260,language,pattern_violation,en,English,0
9261,language,pattern_violation,en,English,0
9262,language,pattern_violation,en,English,0
9263,language,pattern_violation,en,English,0
9264,language,pattern_violation,en,English,0
9265,language,pattern_violation,fr,French,0
9266,language,pattern_violation,en,English,0
9267,language,pattern_violation,en,English,0
9268,language,pattern_violation,en,English,0
9269,language,pattern_violation,en,English,0
9270,language,pattern_violation,en,English,0
9271,language,pattern_violation,en,English,0
9272,language,pattern_violation,en,English,0
9273,language,pattern_violation,en,English,0
9274,language,pattern_violation,en,English,0
9275,language,pattern_violation,en,English,0
9276,language,pattern_violation,en,English,0
9277,language,pattern_violation,pt,Portuguese,0
9278,language,pattern_violation,en,English,0
9279,language,pattern_violation,en,English,0
