row,title,genres,budget,language,duration,year,vote_count,score
7703,Black Christmas,0,9000000.0,English,84.0,2006.0,119,4.8
7704,Breakin' All the Rules,1,0.0,English,85.0,2004.0,21,5.8
7705,Henry V,0,9000000.0,English,137.0,1989.0,71,7.4
7706,The Savages,0,0.0,English,114.0,2007.0,110,6.8
7707,Chasing Papi,1,0.0,English,80.0,2003.0,16,6.3
7708,The Way of the Gun,0,8500000.0,English,119.0,2000.0,100,6.4
7709,Igby Goes Down,1,9000000.0,English,97.0,2002.0,95,6.5
7710,PCU,1,9000000.0,English,79.0,1994.0,41,6.0
7711,The Ultimate Gift,0,0.0,English,114.0,2006.0,78,6.8
7712,The Ice Pirates,1,9000000.0,English,91.0,1984.0,49,5.7
7713,Gracie,0,9000000.0,English,97.0,2007.0,17,6.0
7714,Trust the Man,1,9000000.0,English,103.0,2005.0,29,5.5
7715,Hamlet 2,1,0.0,English,92.0,2008.0,56,6.1
7716,Velvet Goldmine,0,0.0,English,119.0,1998.0,116,6.9
7717,The Wailing,0,0.0,Korean,156.0,2016.0,250,7.2
7718,Glee: The Concert Movie,0,9000000.0,English,84.0,2011.0,79,6.8
7719,The Legend of Suriyothai,0,0.0,Thai,185.0,2001.0,6,5.1
7720,Two Evil Eyes,0,9000000.0,English,120.0,1990.0,35,6.0
7721,Barbecue,1,6000000.0,French,98.0,2014.0,214,5.8
7722,All or Nothing,1,9000000.0,English,128.0,2002.0,33,7.0
7723,Princess Kaiulani,0,9000000.0,English,130.0,2010.0,14,4.8
7724,Opal Dream,0,5000000.0,English,86.0,2006.0,7,6.1
7725,Flame & Citron,0,6500000.0,Danish,130.0,2008.0,68,6.8
7726,Undiscovered,1,9000000.0,English,97.0,2005.0,12,4.5
7727,Red Riding: In the Year of Our Lord 1974,0,0.0,English,102.0,2009.0,54,7.0
7728,The Girl on the Train,0,0.0,French,105.0,2009.0,10,5.6
7729,Veronika Decides to Die,0,9000000.0,English,103.0,2009.0,75,5.8
7730,Crocodile Dundee,1,5000000.0,English,97.0,1986.0,503,6.3
7731,"Ultramarines: A Warhammer 40,000 Movie",0,0.0,English,76.0,2010.0,27,5.2
7732,The I Inside,0,8800000.0,English,90.0,2004.0,62,5.9
7733,Beneath Hill 60,0,7347125.0,English,122.0,2010.0,40,7.3
7734,Polisse,0,0.0,French,127.0,2011.0,285,7.9
7735,Awake,0,86000000.0,English,84.0,2007.0,395,6.3
7736,Star Wars: Clone Wars: Volume 1,0,0.0,English,69.0,2005.0,27,8.0
7737,Skin Trade,0,9000000.0,English,96.0,2014.0,61,5.6
7738,The Lost Boys,1,8500000.0,English,97.0,1987.0,538,6.8
7739,Crazy Heart,0,7000000.0,English,112.0,2009.0,274,6.8
7740,The Rose,0,9250000.0,English,125.0,1979.0,28,6.8
7741,Baggage Claim,1,8500000.0,English,96.0,2013.0,85,5.6
7742,Barbarella,0,9000000.0,English,98.0,1968.0,146,5.7
7743,Shipwrecked,0,0.0,English,92.0,1990.0,14,6.1
7744,Election,1,0.0,English,99.0,1999.0,270,6.7
7745,The Namesake,0,12000000.0,English,122.0,2006.0,50,6.8
7746,The DUFF,1,8500000.0,English,100.0,2015.0,1322,6.8
7747,Glitter,0,22000000.0,English,104.0,2001.0,38,3.4
7748,The Haunting in Connecticut 2: Ghosts of Georgia,0,0.0,English,101.0,2013.0,175,5.6
7749,Silmido,0,8000000.0,Korean,135.0,2003.0,28,6.6
7750,Bright Star,0,8500000.0,English,119.0,2009.0,107,6.8
7751,My Name Is Khan,0,12000000.0,English,145.0,2010.0,232,7.7
7752,All Is Lost,0,9000000.0,English,106.0,2013.0,671,6.6
7753,Limbo,0,8000000.0,English,126.0,1999.0,17,7.0
7754,Namastey London,0,0.0,English,128.0,2007.0,29,6.6
7755,The Wind That Shakes the Barley,0,6500000.0,English,124.0,2006.0,154,7.1
7756,Yeh Jawaani Hai Deewani,0,7700000.0,Hindi,159.0,2013.0,79,7.2
7757,Quo Vadis,0,8250000.0,English,171.0,1951.0,63,7.0
7758,Repo! The Genetic Opera,1,0.0,English,98.0,2008.0,100,6.7
7759,Valley of the Wolves: Iraq,0,10000000.0,tr,122.0,2006.0,7,4.3
7760,Pulp Fiction,0,8000000.0,English,154.0,1994.0,8428,8.3
7761,The Muppet Movie,1,0.0,English,97.0,1979.0,164,7.0
7762,Nightcrawler,0,8500000.0,English,117.0,2014.0,3395,7.6
7763,Club Dread,1,8500000.0,English,104.0,2004.0,107,5.1
7764,The Sound of Music,0,8200000.0,English,174.0,1965.0,941,7.4
7765,Splash,1,8000000.0,English,111.0,1984.0,321,6.1
7766,Little Miss Sunshine,1,8000000.0,English,102.0,2006.0,1686,7.5
7767,Stand by Me,0,8000000.0,English,89.0,1986.0,1522,7.8
7768,28 Days Later,0,5000000.0,English,113.0,2002.0,1777,7.1
7769,You Got Served,0,0.0,English,95.0,2004.0,75,4.8
7770,Escape from Alcatraz,0,8000000.0,English,111.0,1979.0,561,7.2
7771,Brown Sugar,1,8000000.0,English,109.0,2002.0,31,7.0
7772,A Thin Line Between Love and Hate,1,0.0,English,108.0,1996.0,15,5.7
7773,50/50,1,8000000.0,English,100.0,2011.0,1261,7.0
7774,Shutter,0,0.0,English,85.0,2008.0,180,5.3
7775,That Awkward Moment,1,8000000.0,English,94.0,2014.0,1004,6.1
7776,Modern Problems,1,0.0,English,89.0,1981.0,23,5.6
7777,Kicks,0,0.0,English,80.0,2016.0,18,7.5
7778,Much Ado About Nothing,1,8000000.0,English,111.0,1993.0,189,7.2
7779,On Her Majesty's Secret Service,0,6500000.0,English,142.0,1969.0,456,6.5
7780,New Nightmare,0,14000000.0,English,112.0,1994.0,291,6.4
7781,Drive Me Crazy,1,8000000.0,English,91.0,1999.0,62,5.8
7782,Akeelah and the Bee,0,8000000.0,English,112.0,2006.0,81,6.7
7783,Half Baked,1,8000000.0,English,82.0,1998.0,177,6.4
7784,New in Town,1,8000000.0,English,97.0,2009.0,99,5.2
7785,American Psycho,0,7000000.0,English,102.0,2000.0,2066,7.3
7786,The Good Girl,1,8000000.0,English,93.0,2002.0,181,6.1
7787,Bon Cop Bad Cop,1,8000000.0,French,116.0,2006.0,42,6.5
7788,The Boondock Saints II: All Saints Day,0,8000000.0,English,118.0,2009.0,261,5.9
7789,The City of Your Final Destination,0,0.0,English,114.0,2009.0,9,5.7
7790,Enough Said,1,0.0,English,93.0,2013.0,348,6.6
7791,Easy A,1,8000000.0,English,92.0,2010.0,2210,6.7
7792,The Inkwell,1,0.0,English,110.0,1994.0,5,3.9
7793,Shadow of the Vampire,0,8000000.0,English,92.0,2000.0,148,6.6
7794,Prom,1,8000000.0,English,104.0,2011.0,134,5.7
7795,The Pallbearer,1,8000000.0,English,97.0,1996.0,30,4.6
7796,Held Up,1,0.0,English,89.0,1999.0,11,4.9
7797,Woman on Top,1,8000000.0,English,92.0,2000.0,46,5.5
7798,Howards End,0,0.0,English,140.0,1992.0,95,6.9
7799,Anomalisa,1,8000000.0,English,90.0,2015.0,459,7.0
7800,Another Year,1,8000000.0,English,129.0,2010.0,97,7.0
7801,8 Women,1,8000000.0,French,111.0,2002.0,196,6.9
7802,Showdown in Little Tokyo,0,8000000.0,English,79.0,1991.0,95,5.7
7803,Clay Pigeons,1,0.0,English,104.0,1998.0,39,6.3
7804,It's Kind of a Funny Story,1,8000000.0,English,101.0,2010.0,672,6.9
7805,Made in Dagenham,1,7200000.0,English,113.0,2010.0,94,6.6
7806,When Did You Last See Your Father?,0,0.0,English,92.0,2007.0,13,6.9
7807,Prefontaine,0,8000000.0,English,106.0,1997.0,21,6.7
7808,The Wicked Lady,0,0.0,English,98.0,1983.0,4,4.3
7809,The Secret of Kells,0,0.0,English,75.0,2009.0,181,7.3
7810,Begin Again,1,8000000.0,English,104.0,2013.0,1254,7.3
7811,Down in the Valley,0,8000000.0,English,112.0,2005.0,63,5.9
7812,Brooklyn Rules,0,8000000.0,English,99.0,2007.0,18,5.8
7813,Restless,0,0.0,English,180.0,2012.0,8,4.9
7814,The Singing Detective,1,0.0,English,109.0,2003.0,41,5.9
7815,The Land Girls,0,0.0,English,111.0,1998.0,3,7.0
7816,Fido,1,8000000.0,English,91.0,2006.0,135,6.6
7817,The Wendell Baker Story,1,0.0,English,99.0,2005.0,16,5.2
7818,Wild Target,1,8000000.0,English,98.0,2010.0,215,6.4
7819,Pathology,0,8000000.0,English,95.0,2008.0,144,5.6
7820,Wuthering Heights,0,0.0,English,142.0,2009.0,37,6.9
7821,10th & Wolf,0,8000000.0,English,107.0,2006.0,24,6.3
7822,Dear Wendy,1,0.0,English,105.0,2005.0,33,5.6
7823,Aloft,0,8000000.0,English,112.0,2014.0,41,5.1
7824,Akira,0,8000000.0,Japanese,124.0,1988.0,773,7.8
7825,The Death and Life of Bobby Z,0,22000000.0,English,97.0,2007.0,103,5.8
7826,The Rocket: The Legend of Rocket Richard,0,8000000.0,French,124.0,2005.0,17,6.1
7827,Swelter,0,0.0,English,96.0,2014.0,21,4.6
7828,My Lucky Star,1,0.0,Chinese,114.0,2013.0,8,4.3
7829,Imagine Me & You,1,0.0,English,93.0,2005.0,177,7.0
7830,Mr. Church,0,8000000.0,English,104.0,2016.0,129,7.0
7831,Swimming Pool,0,7800000.0,English,102.0,2003.0,153,6.4
7832,Green Street Hooligans: Underground,0,0.0,English,90.0,2013.0,33,5.4
7833,The Blood of Heroes,0,0.0,English,100.0,1989.0,31,5.9
7834,Code of Honor,0,8000000.0,English,106.0,2016.0,16,4.1
7835,Driving Miss Daisy,1,7500000.0,English,99.0,1989.0,350,7.0
7836,Soul Food,1,0.0,English,114.0,1997.0,19,6.6
7837,Rumble in the Bronx,1,7500000.0,Chinese,91.0,1995.0,240,6.5
7838,Far from Men,0,7700000.0,French,110.0,2014.0,43,6.6
7839,Thank You for Smoking,1,6500000.0,English,92.0,2005.0,664,7.1
7840,Hostel: Part II,0,10200000.0,English,93.0,2007.0,453,5.6
7841,An Education,0,7500000.0,English,100.0,2009.0,409,6.8
7842,Shopgirl,1,10284523.0,English,104.0,2005.0,75,5.7
7843,The Hotel New Hampshire,1,7500000.0,English,109.0,1984.0,26,5.8
7844,Narc,0,6500000.0,English,105.0,2002.0,142,6.8
7845,Men with Brooms,1,7500000.0,English,102.0,2002.0,7,4.5
7846,Witless Protection,1,0.0,English,97.0,2008.0,26,4.0
7847,The Work and the Glory,0,7500000.0,English,110.0,2004.0,7,6.1
7848,Extract,1,8000000.0,English,92.0,2009.0,192,5.7
7849,Masked and Anonymous,0,0.0,English,112.0,2003.0,13,5.2
7850,Betty Fisher and Other Stories,0,0.0,French,103.0,2001.0,3,7.0
7851,Code 46,0,7500000.0,English,92.0,2003.0,116,6.2
7852,Outside Bet,1,7500000.0,English,101.0,2012.0,2,5.8
7853,Albert Nobbs,0,8000000.0,English,113.0,2011.0,132,6.2
7854,Black November,0,12500000.0,English,95.0,2012.0,4,6.4
7855,Ta Ra Rum Pum,1,0.0,Hindi,156.0,2007.0,13,6.0
7856,Persepolis,0,7300000.0,French,95.0,2007.0,450,7.7
7857,The Hole,0,0.0,English,92.0,2009.0,244,5.6
7858,The Wave,0,7500000.0,German,107.0,2008.0,841,7.5
7859,The Neon Demon,0,7000000.0,English,117.0,2016.0,887,6.4
7860,Harry Brown,0,7300000.0,English,103.0,2009.0,348,6.7
7861,The Omega Code,0,0.0,English,100.0,1999.0,17,4.4
7862,Juno,1,7500000.0,English,96.0,2007.0,2244,7.0
7863,Pound of Flesh,0,7500000.0,English,104.0,2015.0,63,5.5
7864,Diamonds Are Forever,0,7200000.0,English,120.0,1971.0,553,6.3
7865,The Godfather,0,6000000.0,English,175.0,1972.0,5893,8.4
7866,Flashdance,0,4000000.0,English,95.0,1983.0,302,6.1
7867,(500) Days of Summer,1,7500000.0,English,95.0,2009.0,2904,7.2
7868,The Piano,0,7000000.0,English,121.0,1993.0,281,7.1
7869,Magic Mike,1,7000000.0,English,110.0,2012.0,1040,6.1
7870,Darkness Falls,0,0.0,English,86.0,2003.0,161,4.9
7871,Live and Let Die,0,7000000.0,English,121.0,1973.0,533,6.4
7872,My Dog Skip,1,7000000.0,English,95.0,2000.0,69,6.5
7873,"Definitely, Maybe",1,0.0,English,112.0,2008.0,620,6.7
7874,Jumping the Broom,1,6600000.0,English,112.0,2011.0,56,6.0
7875,"Good Night, and Good Luck.",0,7000000.0,English,93.0,2005.0,273,6.8
7876,Capote,0,7000000.0,English,114.0,2005.0,384,6.8
7877,Desperado,0,7000000.0,English,104.0,1995.0,881,6.8
7878,Logan's Run,0,9000000.0,English,119.0,1976.0,269,6.6
7879,The Man with the Golden Gun,0,7000000.0,English,125.0,1974.0,524,6.3
7880,Action Jackson,1,7000000.0,English,96.0,1988.0,50,4.9
7881,The Descent,0,0.0,English,99.0,2005.0,1005,6.8
7882,Michael Jordan to the Max,0,0.0,English,46.0,2000.0,10,7.5
7883,Devil's Due,0,7000000.0,English,89.0,2014.0,216,4.4
7884,Flirting with Disaster,1,7000000.0,English,92.0,1996.0,66,6.3
7885,The Devil's Rejects,0,0.0,English,107.0,2005.0,322,6.6
7886,Dope,1,700000.0,English,103.0,2015.0,691,7.2
7887,In Too Deep,0,7000000.0,English,97.0,1999.0,17,6.2
7888,House of 1000 Corpses,0,7000000.0,English,89.0,2003.0,306,6.0
7889,Alien Zone,0,0.0,English,90.0,1978.0,3,4.0
7890,A Serious Man,1,7000000.0,English,105.0,2009.0,483,6.6
7891,Get Low,1,7500000.0,English,103.0,2010.0,100,6.5
7892,Warlock,1,7000000.0,English,103.0,1989.0,95,5.8
7893,Beyond the Lights,0,7000000.0,English,116.0,2014.0,139,7.0
7894,A Single Man,0,7000000.0,English,101.0,2009.0,463,7.3
7895,The Last Temptation of Christ,0,7000000.0,English,164.0,1988.0,201,7.0
7896,Outside Providence,1,7000000.0,English,96.0,1999.0,30,5.6
7897,Bride & Prejudice,1,7000000.0,English,111.0,2004.0,110,6.5
7898,Rabbit-Proof Fence,0,0.0,English,94.0,2002.0,84,6.8
7899,Who's Your Caddy?,1,0.0,English,93.0,2007.0,18,3.8
7900,Split Second,0,7.0,English,90.0,1992.0,63,5.7
7901,The Other Side of Heaven,0,7000000.0,English,113.0,2001.0,14,6.7
7902,Veer-Zaara,0,7000000.0,Hindi,192.0,2004.0,64,7.4
7903,Redbelt,0,7000000.0,English,99.0,2008.0,76,6.4
7904,Cyrus,1,7000000.0,English,91.0,2010.0,133,6.1
7905,A Dog Of Flanders,0,0.0,English,96.0,1999.0,6,6.4
7906,Auto Focus,0,7000000.0,English,104.0,2002.0,56,6.1
7907,Factory Girl,0,7000000.0,English,90.0,2006.0,81,6.2
7908,We Need to Talk About Kevin,0,7000000.0,English,112.0,2011.0,677,7.4
7909,The Christmas Candle,0,0.0,English,100.0,2013.0,8,5.8
7910,The Mighty Macs,0,7000000.0,English,102.0,2009.0,15,5.0
7911,Losin' It,1,7000000.0,English,100.0,1983.0,31,4.5
7912,Mother and Child,0,7000000.0,English,125.0,2009.0,46,6.7
7913,March or Die,0,0.0,English,107.0,1977.0,16,6.2
7914,The Visitors,1,0.0,French,107.0,1993.0,420,7.1
7915,Somewhere,1,8000000.0,English,98.0,2010.0,208,6.0
7916,I Hope They Serve Beer in Hell,1,7000000.0,English,106.0,2009.0,20,5.7
7917,Chairman of the Board,1,0.0,English,95.0,1998.0,13,2.7
7918,Hesher,0,7000000.0,English,106.0,2010.0,212,6.7
7919,Dom Hemingway,1,0.0,English,93.0,2013.0,212,5.8
7920,Gerry,0,3500000.0,English,103.0,2002.0,68,6.2
7921,The Heart of Me,0,7000000.0,English,96.0,2002.0,5,7.7
7922,Freeheld,0,7000000.0,English,103.0,2015.0,164,7.1
7923,The Extra Man,1,7000000.0,English,108.0,2010.0,29,5.9
7924,Hard to Be a God,0,7000000.0,Russian,170.0,2013.0,41,6.7
7925,Ca$h,1,7000000.0,English,108.0,2010.0,73,6.0
7926,Wah-Wah,0,0.0,English,120.0,2005.0,8,6.3
7927,The Boondock Saints,0,6000000.0,English,108.0,1999.0,837,7.2
7928,Z Storm,0,0.0,Chinese,92.0,2014.0,5,5.8
7929,Twixt,0,7000000.0,English,84.0,2011.0,85,5.0
7930,The Snow Queen,0,7000000.0,Russian,76.0,2012.0,47,5.1
7931,Alpha and Omega: The Legend of the Saw Tooth Cave,1,0.0,English,53.0,2014.0,4,6.5
7932,Pale Rider,0,0.0,English,115.0,1985.0,251,7.0
7933,Stargate: The Ark of Truth,0,7000000.0,English,97.0,2008.0,140,6.9
7934,Dazed and Confused,1,6900000.0,English,102.0,1993.0,583,7.4
7935,High School Musical 2,1,0.0,English,104.0,2007.0,843,6.1
7936,Two Lovers and a Bear,0,0.0,English,96.0,2016.0,27,6.8
7937,Criminal Activities,0,7000000.0,English,94.0,2015.0,110,5.8
7938,Aimee & Jaguar,0,0.0,German,125.0,1999.0,20,6.3
7939,The Chumscrubber,1,0.0,English,108.0,2005.0,62,6.7
7940,Shade,0,6800000.0,English,101.0,2003.0,73,6.1
7941,House at the End of the Street,0,6900000.0,English,101.0,2012.0,555,5.6
7942,Incendies,0,6800000.0,French,130.0,2010.0,479,7.9
7943,"Remember Me, My Love",1,0.0,Italian,125.0,2003.0,44,5.8
7944,Perrier’s Bounty,1,0.0,English,88.0,2009.0,24,5.1
7945,Elite Squad,0,4000000.0,Portuguese,115.0,2007.0,504,7.8
7946,Annabelle,0,6500000.0,English,99.0,2014.0,1517,5.6
7947,Bran Nue Dae,1,7.0,English,82.0,2009.0,6,5.2
7948,Boyz n the Hood,0,6500000.0,English,112.0,1991.0,364,7.4
7949,La Bamba,0,6500000.0,English,108.0,1987.0,116,6.8
7950,The Four Seasons,1,0.0,English,107.0,1981.0,16,6.3
7951,Dressed to Kill,0,6500000.0,English,105.0,1980.0,157,6.8
7952,The Adventures of Huck Finn,0,6500000.0,English,108.0,1993.0,42,6.2
7953,Go,1,6500000.0,English,98.0,1999.0,196,7.0
7954,Friends with Money,1,6500000.0,English,88.0,2006.0,128,5.1
7955,The Andromeda Strain,0,6500000.0,English,131.0,1971.0,190,7.0
7956,Bats,0,0.0,English,91.0,1999.0,35,4.1
7957,Nowhere in Africa,0,0.0,German,140.0,2001.0,32,7.0
7958,Shame,0,6500000.0,English,100.0,2011.0,875,7.0
7959,Layer Cake,0,6500000.0,English,105.0,2004.0,559,7.0
7960,The Work and the Glory II: American Zion,0,6500000.0,English,100.0,2005.0,6,8.0
7961,The East,0,6500000.0,English,116.0,2013.0,305,6.5
7962,A Home at the End of the World,0,6500000.0,English,96.0,2004.0,45,6.8
7963,Aberdeen,1,0.0,English,113.0,2000.0,6,7.0
7964,The Messenger,0,6500000.0,English,113.0,2009.0,119,7.1
7965,Tracker,0,6500000.0,English,102.0,2010.0,16,6.0
7966,Control,0,0.0,English,121.0,2007.0,200,7.5
7967,The Terminator,0,6400000.0,English,108.0,1984.0,4128,7.3
7968,"Good bye, Lenin!",1,4800000.0,German,121.0,2003.0,586,7.4
7969,The Damned United,0,10000000.0,English,97.0,2009.0,152,7.2
7970,The Return of the Living Dead,1,4000000.0,English,91.0,1985.0,267,7.3
7971,Mallrats,1,6000000.0,English,94.0,1995.0,392,6.8
7972,Grease,0,6000000.0,English,110.0,1978.0,1581,7.2
7973,Platoon,0,6000000.0,English,120.0,1986.0,1205,7.5
7974,Fahrenheit 9/11,0,6000000.0,English,122.0,2004.0,397,6.8
7975,Butch Cassidy and the Sundance Kid,0,6000000.0,English,110.0,1969.0,650,7.4
7976,Mary Poppins,1,6000000.0,English,139.0,1964.0,1183,7.4
7977,Ordinary People,0,6000000.0,English,124.0,1980.0,145,7.4
7978,West Side Story,0,6000000.0,English,152.0,1961.0,389,7.0
7979,Caddyshack,1,6000000.0,English,98.0,1980.0,365,6.6
7980,The Brothers,1,0.0,English,106.0,2001.0,10,6.5
7981,The Wood,1,6000000.0,English,106.0,1999.0,34,7.1
7982,The Usual Suspects,0,6000000.0,English,106.0,1995.0,3254,8.1
7983,A Nightmare on Elm Street 5: The Dream Child,0,8000000.0,English,89.0,1989.0,245,5.5
7984,National Lampoon’s Van Wilder,1,5000000.0,English,92.0,2002.0,858,5.9
7985,The Wrestler,0,6000000.0,English,109.0,2008.0,1000,7.3
7986,Duel in the Sun,0,6000000.0,English,144.0,1946.0,37,6.2
7987,Best in Show,1,0.0,English,90.0,2000.0,166,6.7
7988,Escape from New York,0,6000000.0,English,99.0,1981.0,703,6.9
7989,School Daze,1,0.0,English,121.0,1988.0,26,6.2
7990,Daddy Day Camp,1,6000000.0,English,89.0,2007.0,91,4.4
7991,Mr. Nice Guy,1,12716953.0,Chinese,113.0,1997.0,128,6.3
7992,A Mighty Wind,1,6000000.0,English,91.0,2003.0,74,6.6
7993,Mystic Pizza,1,0.0,English,104.0,1988.0,123,5.9
7994,Sliding Doors,1,6000000.0,English,99.0,1998.0,354,6.5
7995,Tales from the Hood,0,6000000.0,English,98.0,1995.0,32,5.4
7996,The Last King of Scotland,0,6000000.0,English,121.0,2006.0,558,7.4
7997,Halloween 5: The Revenge of Michael Myers,0,5000000.0,English,96.0,1989.0,183,5.2
7998,Bernie,1,5000000.0,English,100.0,2012.0,320,6.5
7999,Dolphins and Whales: Tribes of the Ocean,0,6000000.0,English,42.0,2008.0,3,8.0
8000,Pollock,0,0.0,English,122.0,2000.0,91,6.6
8001,200 Cigarettes,1,6000000.0,English,101.0,1999.0,44,6.1
8002,The Words,0,6000000.0,English,96.0,2012.0,379,6.4
8003,Casa De Mi Padre,1,0.0,English,84.0,2012.0,103,5.5
8004,City Island,1,6000000.0,English,104.0,2009.0,113,6.9
8005,The Guard,1,6000000.0,English,96.0,2011.0,372,6.8
8006,College,1,7000000.0,English,94.0,2008.0,48,4.8
8007,The Virgin Suicides,0,6000000.0,English,97.0,1999.0,817,7.1
8008,Little Voice,1,0.0,English,97.0,1998.0,61,6.6
8009,Miss March,1,0.0,English,89.0,2009.0,77,5.4
8010,Wish I Was Here,1,5500000.0,English,120.0,2014.0,300,6.4
8011,Simply Irresistible,1,6000000.0,English,95.0,1999.0,52,5.5
8012,Hedwig and the Angry Inch,1,0.0,English,95.0,2001.0,80,7.4
8013,Only the Strong,0,6000000.0,English,99.0,1993.0,29,6.9
8014,Goddess of Love,0,0.0,English,96.0,2015.0,9,6.2
8015,Shattered Glass,0,6000000.0,English,94.0,2003.0,111,6.6
8016,Novocaine,1,6000000.0,English,95.0,2001.0,44,6.0
8017,The Business of Strangers,0,0.0,English,84.0,2001.0,19,5.7
8018,The Wild Bunch,0,6244087.0,English,145.0,1969.0,259,7.6
8019,The Wackness,0,6000000.0,English,99.0,2008.0,94,6.2
8020,The First Great Train Robbery,0,6000000.0,English,110.0,1979.0,74,6.6
8021,Morvern Callar,0,0.0,English,97.0,2002.0,34,7.2
8022,Beastmaster 2: Through the Portal of Time,0,6000000.0,English,107.0,1991.0,17,4.6
8023,The 5th Quarter,0,6000000.0,English,97.0,2011.0,12,4.7
8024,The Flower of Evil,0,0.0,French,104.0,2003.0,10,5.7
8025,The Greatest,0,6000000.0,English,99.0,2009.0,34,6.2
8026,Snow Flower and the Secret Fan,0,134005.0,English,104.0,2011.0,22,5.3
8027,Come Early Morning,0,6000000.0,English,97.0,2006.0,10,5.9
8028,Lucky Break,1,0.0,English,107.0,2001.0,11,6.5
8029,Julia,0,0.0,English,117.0,1977.0,30,6.3
8030,"Surfer, Dude",1,6000000.0,English,85.0,2008.0,25,4.7
8031,Lake of Fire,0,0.0,English,152.0,2006.0,10,8.0
8032,11:14,0,6000000.0,English,86.0,2003.0,206,6.8
8033,Men of War,0,0.0,English,103.0,1994.0,29,5.4
8034,Don McKay,0,0.0,English,87.0,2009.0,21,5.4
8035,Deadfall,0,12000000.0,English,95.0,2012.0,224,5.6
8036,A Shine of Rainbows,0,6000000.0,English,101.0,2009.0,14,6.3
8037,The Hit List,0,6000000.0,English,90.0,2011.0,73,5.2
8038,Emma,1,0.0,English,240.0,2009.0,38,7.6
8039,Videodrome,0,5952000.0,English,87.0,1983.0,454,7.1
8040,The Spanish Apartment,1,5300000.0,French,122.0,2002.0,266,7.0
8041,Song One,0,6000000.0,English,86.0,2014.0,87,5.5
8042,Winter in Wartime,0,4000000.0,nl,103.0,2008.0,66,6.8
8043,Freaky Deaky,1,0.0,English,90.0,2012.0,18,4.9
8044,The Train,0,5800000.0,English,133.0,1964.0,72,7.2
8045,Trade Of Innocents,0,0.0,English,91.0,2012.0,12,5.5
8046,The Protector,0,6000000.0,Thai,108.0,2005.0,167,6.8
8047,Stiff Upper Lips,1,0.0,English,99.0,1998.0,1,10.0
8048,Bend It Like Beckham,1,3500159.0,English,112.0,2002.0,578,6.2
8049,Sunshine State,0,0.0,English,141.0,2002.0,10,6.0
8050,Crossover,0,5800000.0,English,95.0,2006.0,10,4.2
8051,Khiladi 786,1,0.0,English,139.0,2012.0,11,4.7
8052,[REC]²,0,5600000.0,Spanish,85.0,2009.0,489,6.4
8053,Standing Ovation,1,0.0,English,105.0,2010.0,6,3.9
8054,The Sting,1,5500000.0,English,129.0,1973.0,622,7.9
8055,Chariots of Fire,0,5500000.0,English,123.0,1981.0,207,6.8
8056,Diary of a Mad Black Woman,1,0.0,English,116.0,2005.0,71,6.4
8057,Shine,0,0.0,English,105.0,1996.0,131,7.3
8058,Don Jon,1,6000000.0,English,90.0,2013.0,1671,5.9
8059,High Plains Drifter,0,5500000.0,English,105.0,1973.0,278,7.4
8060,Ghost World,1,7000000.0,English,111.0,2001.0,426,7.1
8061,Iris,0,0.0,English,91.0,2001.0,47,6.2
8062,Galaxina,1,5500000.0,English,95.0,1980.0,16,3.3
8063,The Chorus,0,0.0,French,96.0,2004.0,526,7.5
8064,Mambo Italiano,1,4361898.0,English,92.0,2003.0,28,5.6
8065,Wonderland,0,5000000.0,English,104.0,2003.0,73,6.2
8066,Do the Right Thing,0,6500000.0,English,120.0,1989.0,292,7.6
8067,Harvard Man,0,0.0,English,99.0,2001.0,15,4.8
8068,Le Havre,1,3850000.0,French,93.0,2011.0,97,6.8
8069,Irreversible,0,0.0,French,97.0,2002.0,538,7.1
8070,R100,1,5500000.0,Japanese,100.0,2013.0,31,5.4
8071,Rang De Basanti,0,2200000.0,Hindi,157.0,2006.0,97,7.2
8072,Animals,0,0.0,English,90.0,2014.0,9,6.2
