row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs
900,journal_issn,rule_violation,22-Mar,22-Mar,0,"Constraint Violation: The jounral_abbreviation of Row 570 is equal to the jounral_abbreviation of Row 900, and The journal_issn of Row 570 is different from the journal_issn of Row 900.","(570, 900)"
900,article_jcreated_at,rule_violation,2001/1/10,2001/10/1,0,"Constraint Violation: The journal_issn of Row 568 is different from the journal_issn of Row 900, and The article_jcreated_at of Row 568 is equal to the article_jcreated_at of Row 900, and The jounral_abbreviation of Row 568 is equal to the jounral_abbreviation of Row 900.","(568, 900)"
901,article_jcreated_at,pattern_violation,2011/1/7,2001/7/11,0,,
902,article_jcreated_at,rule_violation,2009/1/13,1/13/09,0,"Constraint Violation: The jounral_abbreviation of Row 226 is different from the jounral_abbreviation of Row 902, and The article_language of Row 226 is equal to the article_language of Row 902, and The article_jcreated_at of Row 226 is equal to the article_jcreated_at of Row 902.","(226, 902)"
903,article_jcreated_at,rule_violation,2001/1/9,2001/9/1,0,"Constraint Violation: The jounral_abbreviation of Row 29 is different from the jounral_abbreviation of Row 903, and The article_language of Row 29 is equal to the article_language of Row 903, and The article_jcreated_at of Row 29 is equal to the article_jcreated_at of Row 903.","(29, 903)"
904,article_jcreated_at,rule_violation,2003/1/14,1/14/03,0,"Constraint Violation: The jounral_abbreviation of Row 25 is different from the jounral_abbreviation of Row 904, and The article_language of Row 25 is equal to the article_language of Row 904, and The article_jcreated_at of Row 25 is equal to the article_jcreated_at of Row 904.","(25, 904)"
905,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The journal_issn of Row 289 is different from the journal_issn of Row 905, and The article_jcreated_at of Row 289 is equal to the article_jcreated_at of Row 905, and The jounral_abbreviation of Row 289 is equal to the jounral_abbreviation of Row 905.","(289, 905)"
906,article_jcreated_at,rule_violation,2001/1/12,2001/12/1,0,"Constraint Violation: The article_language of Row 311 is different from the article_language of Row 906, and The article_jcreated_at of Row 311 is equal to the article_jcreated_at of Row 906, and The jounral_abbreviation of Row 311 is equal to the jounral_abbreviation of Row 906.","(311, 906)"
907,article_jcreated_at,rule_violation,2009/1/14,1/14/09,0,"Constraint Violation: The id of Row 110 is greater than or equal to the id of Row 907, and The article_language of Row 110 is equal to the article_language of Row 907, and The article_jcreated_at of Row 110 is equal to the article_jcreated_at of Row 907.","(110, 907)"
908,article_jcreated_at,rule_violation,2001/1/5,2001/5/1,0,"Constraint Violation: The jounral_abbreviation of Row 803 is different from the jounral_abbreviation of Row 908, and The article_language of Row 803 is equal to the article_language of Row 908, and The article_jcreated_at of Row 803 is equal to the article_jcreated_at of Row 908.","(803, 908)"
909,article_jcreated_at,rule_violation,2012/1/13,1/13/12,0,"Constraint Violation: The id of Row 20 is greater than or equal to the id of Row 909, and The article_language of Row 20 is equal to the article_language of Row 909, and The article_jcreated_at of Row 20 is equal to the article_jcreated_at of Row 909.","(20, 909)"
910,article_jcreated_at,rule_violation,2001/1/7,2001/7/1,0,"Constraint Violation: The jounral_abbreviation of Row 264 is different from the jounral_abbreviation of Row 910, and The article_language of Row 264 is equal to the article_language of Row 910, and The article_jcreated_at of Row 264 is equal to the article_jcreated_at of Row 910.","(264, 910)"
911,article_jcreated_at,rule_violation,2006/1/15,1/15/06,0,"Constraint Violation: The jounral_abbreviation of Row 511 is different from the jounral_abbreviation of Row 911, and The article_language of Row 511 is equal to the article_language of Row 911, and The article_jcreated_at of Row 511 is equal to the article_jcreated_at of Row 911.","(511, 911)"
913,article_jcreated_at,rule_violation,2011/1/13,1/13/11,0,"Constraint Violation: The jounral_abbreviation of Row 299 is different from the jounral_abbreviation of Row 913, and The article_language of Row 299 is equal to the article_language of Row 913, and The article_jcreated_at of Row 299 is equal to the article_jcreated_at of Row 913.","(299, 913)"
914,article_jcreated_at,rule_violation,2003/1/14,1/14/03,0,"Constraint Violation: The jounral_abbreviation of Row 476 is different from the jounral_abbreviation of Row 914, and The article_language of Row 476 is equal to the article_language of Row 914, and The article_jcreated_at of Row 476 is equal to the article_jcreated_at of Row 914.","(476, 914)"
915,article_jcreated_at,rule_violation,2001/1/2,2001/2/1,0,"Constraint Violation: The jounral_abbreviation of Row 303 is different from the jounral_abbreviation of Row 915, and The article_language of Row 303 is equal to the article_language of Row 915, and The article_jcreated_at of Row 303 is equal to the article_jcreated_at of Row 915.","(303, 915)"
918,journal_issn,pattern_violation,9-Mar,9-Mar,0,,
918,article_jcreated_at,pattern_violation,2003/1/2,2001/2/3,0,,
919,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The jounral_abbreviation of Row 919 is different from the jounral_abbreviation of Row 950, and The article_language of Row 919 is equal to the article_language of Row 950, and The article_jcreated_at of Row 919 is equal to the article_jcreated_at of Row 950.","(919, 950)"
919,article_pagination,pattern_violation,Jul-41,Jul-41,0,,
922,article_jcreated_at,rule_violation,2001/1/3,2001/3/1,0,"Constraint Violation: The journal_issn of Row 320 is different from the journal_issn of Row 922, and The article_jcreated_at of Row 320 is equal to the article_jcreated_at of Row 922, and The jounral_abbreviation of Row 320 is equal to the jounral_abbreviation of Row 922.","(320, 922)"
924,article_jcreated_at,rule_violation,2004/1/15,1/15/04,0,"Constraint Violation: The jounral_abbreviation of Row 825 is different from the jounral_abbreviation of Row 924, and The article_language of Row 825 is equal to the article_language of Row 924, and The article_jcreated_at of Row 825 is equal to the article_jcreated_at of Row 924.","(825, 924)"
924,author_list,pattern_violation,"{""Delia Aguado"",""Javier Benito"",""Ignacio A G���_mez de Segura"",""Mariana Abreu"",""Javier Garc���_a-Fern����ndez""}","{""Delia Aguado"",""Javier Benito"",""Ignacio A G_mez de Segura"",""Mariana Abreu"",""Javier Garc_a-Fernndez""}",0,,
926,article_jcreated_at,pattern_violation,2009/1/12,2001/12/9,0,,
930,article_jcreated_at,rule_violation,2002/1/15,1/15/02,0,"Constraint Violation: The jounral_abbreviation of Row 565 is different from the jounral_abbreviation of Row 930, and The article_language of Row 565 is equal to the article_language of Row 930, and The article_jcreated_at of Row 565 is equal to the article_jcreated_at of Row 930.","(565, 930)"
930,author_list,pattern_violation,"{""Felipe Serṛo de Souza"",""Ney Pecegueiro do Amaral"",""Carlos Henrique Mendes"",""Hilton Augusto Koch"",""Vincenzo Giordano"",""Andr̩ Bergamin""}","{""Felipe Serro de Souza"",""Ney Pecegueiro do Amaral"",""Carlos Henrique Mendes"",""Hilton Augusto Koch"",""Vincenzo Giordano"",""Andr Bergamin""}",0,,
931,article_jcreated_at,pattern_violation,2007/10/13,10/13/07,0,,
931,author_list,pattern_violation,"{""Chu Chen"",""Brian L Strom"",""Susan E McCann"",""Harvey A Risch"",""Lingeng Lu"",""Fulvio Ricceri"",""Immaculata De Vivo"",""Amanda B Spurdle"",""Susan E Hankinson"",""Pamela J Thompson"",""Catherine Schairer"",""Herbert Yu"",""Radhai Rastogi"",""Jennifer Doherty"",""Carlotta Sacerdote"",""Laurence N Kolonel"",""Mia M Gaudet"",""Kim Robien"",""Marc T Goodman"",""Piet A van den Brandt"",""Robert A Soslow"",""Jolanta Lissowska"",""Anthony B Miller"",""Kirsten B Moysich"",""Montserrat Garcia-Closas"",""Silvia Polidoro"",""Linda S Cook"",""Kristin E Anderson"",""Rayna K Matsuno"",""Xiao-ou Shu"",""Penelope M Webb"",""Kerry S Courneya"",""Christine M Friedenreich"",""Jo L Freudenheim"",""Yong-Bing Xiang"",""Brian E Henderson"",""Galina Lurie"",""Leo J Schouten"",""Timothy R Rebbeck"",""Anthony M Magliocco"",""Malcolm C Pike"",""Leslie Bernstein"",""Hannah P Yang"",""[Collective Name] Australian National Endometrial Cancer Study Group"",""Sara H Olson"",""Pamela L Horn-Ross"",""Marjorie L McCullough"",""Hoda Anton-Culver"",""Noel S Weiss"",""James R Cerhan"",""Louise A Brinton"",""Alicja Wolk"",""Jennifer Prescott"",""Xiaolin Liang"",""Thomas E Rohan"",""Yikyung Park"",""Niclas H̴kansson"",""Veronica Wendy Setiawan"",""James V Lacey"",""Hui Cai"",""Nicolas Wentzensen"",""Koen van de Vijver""}","{""Chu Chen"",""Brian L Strom"",""Susan E McCann"",""Harvey A Risch"",""Lingeng Lu"",""Fulvio Ricceri"",""Immaculata De Vivo"",""Amanda B Spurdle"",""Susan E Hankinson"",""Pamela J Thompson"",""Catherine Schairer"",""Herbert Yu"",""Radhai Rastogi"",""Jennifer Doherty"",""Carlotta Sacerdote"",""Laurence N Kolonel"",""Mia M Gaudet"",""Kim Robien"",""Marc T Goodman"",""Piet A van den Brandt"",""Robert A Soslow"",""Jolanta Lissowska"",""Anthony B Miller"",""Kirsten B Moysich"",""Montserrat Garcia-Closas"",""Silvia Polidoro"",""Linda S Cook"",""Kristin E Anderson"",""Rayna K Matsuno"",""Xiao-ou Shu"",""Penelope M Webb"",""Kerry S Courneya"",""Christine M Friedenreich"",""Jo L Freudenheim"",""Yong-Bing Xiang"",""Brian E Henderson"",""Galina Lurie"",""Leo J Schouten"",""Timothy R Rebbeck"",""Anthony M Magliocco"",""Malcolm C Pike"",""Leslie Bernstein"",""Hannah P Yang"",""[Collective Name] Australian National Endometrial Cancer Study Group"",""Sara H Olson"",""Pamela L Horn-Ross"",""Marjorie L McCullough"",""Hoda Anton-Culver"",""Noel S Weiss"",""James R Cerhan"",""Louise A Brinton"",""Alicja Wolk"",""Jennifer Prescott"",""Xiaolin Liang"",""Thomas E Rohan"",""Yikyung Park"",""Niclas Hkansson"",""Veronica Wendy Setiawan"",""James V Lacey"",""Hui Cai"",""Nicolas Wentzensen"",""Koen van de Vijver""}",0,,
934,article_jcreated_at,rule_violation,2001/1/5,2001/5/1,0,"Constraint Violation: The article_language of Row 17 is different from the article_language of Row 934, and The article_jcreated_at of Row 17 is equal to the article_jcreated_at of Row 934, and The jounral_abbreviation of Row 17 is equal to the jounral_abbreviation of Row 934.","(17, 934)"
935,article_jcreated_at,rule_violation,2001/1/15,1/15/01,0,"Constraint Violation: The id of Row 60 is greater than or equal to the id of Row 935, and The article_language of Row 60 is equal to the article_language of Row 935, and The article_jcreated_at of Row 60 is equal to the article_jcreated_at of Row 935.","(60, 935)"
935,article_pagination,pattern_violation,2.05427E+015,2.05E+015,0,,
936,article_jcreated_at,rule_violation,2001/1/3,2001/3/1,0,"Constraint Violation: The jounral_abbreviation of Row 760 is different from the jounral_abbreviation of Row 936, and The article_language of Row 760 is equal to the article_language of Row 936, and The article_jcreated_at of Row 760 is equal to the article_jcreated_at of Row 936.","(760, 936)"
938,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The jounral_abbreviation of Row 874 is different from the jounral_abbreviation of Row 938, and The article_language of Row 874 is equal to the article_language of Row 938, and The article_jcreated_at of Row 874 is equal to the article_jcreated_at of Row 938.","(874, 938)"
939,article_jcreated_at,rule_violation,2001/1/8,2001/8/1,0,"Constraint Violation: The article_language of Row 435 is different from the article_language of Row 939, and The article_jcreated_at of Row 435 is equal to the article_jcreated_at of Row 939, and The jounral_abbreviation of Row 435 is equal to the jounral_abbreviation of Row 939.","(435, 939)"
940,article_jcreated_at,rule_violation,2001/1/14,1/14/01,0,"Constraint Violation: The article_language of Row 257 is different from the article_language of Row 940, and The article_jcreated_at of Row 257 is equal to the article_jcreated_at of Row 940, and The jounral_abbreviation of Row 257 is equal to the jounral_abbreviation of Row 940.","(257, 940)"
941,article_jcreated_at,rule_violation,2001/1/10,2001/10/1,0,"Constraint Violation: The jounral_abbreviation of Row 788 is different from the jounral_abbreviation of Row 941, and The article_language of Row 788 is equal to the article_language of Row 941, and The article_jcreated_at of Row 788 is equal to the article_jcreated_at of Row 941.","(788, 941)"
