row,name,streetAddress,city,state,zipCode,telephone,website,priceRange,categories,ratingValue,neighborhood
11699,rubio__ fresh mexican grill,81 Curtner Ave,San Jose,CA,95125,(408) 885-9848,rubios.com,0,Mexican,4,Fairgrounds
11700,the blue chip,Bottom Fl 325 S 1st St,San Jose,CA,95113,(408) 971-2898,thebluechipsj.com,1,American (New);Sports Bars;Cheesesteaks,3.5,Downtown
11701,shaburi,171 Jackson St,San Jose,CA,95112,(408) 275-1888,shaburirestaurant.com,1,Japanese;Diners,3.5,Downtown
11702,bagel guys bakery,1702 Meridian Ave Ste C,San Jose,CA,95125,(408) 784-7946,bagelguysbakery.com,0,Sandwiches;Bakeries;Bagels,4.5,Willow Glen
11703,blue mango,635 Coleman Ave,San Jose,CA,95110,(669) 220-6954,bluemangocuisine.com,1,Vegetarian;Thai;Sushi Bars,3,Downtown
11704,louisiana bistro,19 N Market St,San Jose,CA,95113,(408) 295-1300,louisianabistrosanjose.com,1,Cajun/Creole,3.5,Downtown
11705,mezcal,25 W San Fernando St,San Jose,CA,95113,(408) 283-9595,mezcalrestaurantsj.com,1,Mexican,3.5,Downtown
11706,mogo bbq,1612 Remuda Ln,San Jose,CA,95112,(408) 504-6335,mogobbq.com,0,Korean;Barbeque;Food Trucks,3.5,North San Jose
11707,garlic bread bbq smokehouse,30 E Santa Clara St Ste 160,San Jose,CA,95113,(408) 320-1716,garlicbreadsanjose.com,1,American (New);Barbeque,4,Downtown
11708,chick-fil-a,53 Headquarters Dr,San Jose,CA,95134,(408) 526-0600,chick-fil-a.com,0,Fast Food,4,North San Jose
11709,bluefin japanese restaurant,754 The Alameda Ste 10,San Jose,CA,95126,(408) 931-6875,bluefinsanjose.com,1,Japanese;Sushi Bars;Cocktail Bars,3.5,Downtown
11710,kazoo restaurant,250 Jackson St,San Jose,CA,95112,(408) 288-9611,kazoorestaurant.com,1,Sushi Bars;Seafood;Asian Fusion,3.5,Downtown
11711,dakao,98 E San Salvador St,San Jose,CA,95112,(408) 286-7260,dakaosj.wix.com/dakao,0,Vietnamese,3.5,Downtown
11712,jasmine thai,1710 Berryessa Rd Ste 110,San Jose,CA,95133,(408) 258-2501,jasminethaisj.com,1,Thai,3.5,North Valley
11713,kampai bar & grill,519 W Capitol Expy,San Jose,CA,95136,(408) 723-1133,kampai123.com,1,Japanese;Korean;Sushi Bars,3.5,Fairgrounds
11714,taqueria la taquiza,1447 Bird Ave,San Jose,CA,95125,(408) 288-5642,lataquizasj.com,0,Mexican,4,Willow Glen
11715,pho 69,321 S 1st St,San Jose,CA,95113,(408) 289-8521,pho69noodle.com,1,Vietnamese,3.5,Downtown
11716,famous dave__,61 Curtner Ave,San Jose,CA,95125,(408) 292-7444,famousdaves.com,1,Barbeque,3,Fairgrounds
11717,7 stars bar & grill,398 S Bascom Ave,San Jose,CA,95128,(408) 292-7827,7starsbar.com,0,Bars;Burgers;Karaoke,4,Burbank
11718,the old wagon saloon and grill,73 N San Pedro St,San Jose,CA,95110,(408) 971-9346,theoldwagonsaloon.com,1,Bars;American (Traditional),3.5,Downtown
11719,super duper burgers,2855 Stevens Creek Blvd Ste 2465,San Jose,CA,95128,(408) 985-1352,superdupersf.com,0,Burgers,3.5,West San Jose
11720,the pho shop,864-A Blossom Hill Rd,San Jose,CA,95123,(408) 555-1234,phoshopkitchen.com,0,Vietnamese;Bubble Tea;Soup,3,Blossom Valley
11721,iguanas burritozilla,4848 San Felipe Rd,San Jose,CA,95135,(408) 239-0107,burritozilla.com,0,Mexican,3.5,Evergreen
11722,the sandwich mill deli,1381 Kooser Rd,San Jose,CA,95118,(408) 266-7815,sandwichmill.net,0,Delis;Sandwiches,4,Cambrian Park
11723,sweet tomatoes,625 Coleman Ave.,San Jose,CA,95110,(408) 275-0423,sweettomatoes.com,1,Buffets;Vegetarian;Salad,3.5,Downtown
11724,il fornaio,The Westin San Jose 302 South Market Street,San Jose,CA,95113,(408) 271-3366,ilfornaio.com,1,Italian;Seafood;Pizza,3.5,Downtown
11725,4th street pizza co,150 E Santa Clara St,San Jose,CA,95113,(408) 286-7500,4thstpizzaco.com,1,Pizza;Sports Bars,3.5,Downtown
11726,kubota restaurant,593 N 5th St,San Jose,CA,95112,(408) 279-8440,kubotarestaurant.com,1,Japanese;Sushi Bars,3.5,Downtown
11727,crawfish lovers,3126 Senter Rd,San Jose,CA,95111,(408) 666-8492,crawfish-lovers.com,1,Cajun/Creole;Seafood,3.5,East San Jose
11728,erawan thai cuisine,5945 Almaden Expy Ste 150,San Jose,CA,95120,(408) 268-3200,erawanthaisanjose.com,1,Thai,4,Almaden Valley
11729,maggiano__ little italy,3055 Olin Ave,San Jose,CA,95128,(408) 423-8973,maggianos.com,1,Italian,3.5,West San Jose
11730,pho 90 degree,999 Story Rd Ste 9090,San Jose,CA,95122,(408) 993-9090,pho90degree.com,0,Vietnamese,3,East San Jose
11731,whispers cafe & creperie,1085 E Brokaw Rd Ste 10,San Jose,CA,95131,(408) 453-8500,whisperscafe.com,1,Creperies;Cafes,3.5,North Valley
11732,veggie grill,1696 Saratoga Ave Ste 94,San Jose,CA,95129,(408) 374-4152,veggiegrill.com,1,Vegan;Vegetarian,4,West San Jose
11733,hand pull noodle house,505 W Capitol Expy,San Jose,CA,95136,(408) 448-2188,handpullnoodle.com,0,Chinese,3,Fairgrounds
11734,the beach hut deli,4878 San Felipe Rd Ste 110,San Jose,CA,95135,(408) 238-8114,beachhutdeli.com,1,Delis;Sandwiches,3.5,Evergreen
11735,jade china,5522 Monterey Rd,San Jose,CA,95138,(408) 229-8882,jadechinarestaurant.com,0,Chinese,4,Santa Teresa
11736,brad__ bistro,1204 Avis Dr,San Jose,CA,95126,(408) 799-8011,bradsbistro.com,1,American (New);Personal Chefs,5,Willow Glen
11737,house of genji,1335 N 1st St,San Jose,CA,95112,(408) 453-8120,houseofgenji.net,1,Japanese;Steakhouses,3.5,North San Jose
11738,casa vicky catering & cafe,792 E Julian St,San Jose,CA,95112,(408) 995-5488,casavicky.com,1,Delis;Mexican,3.5,Downtown
11739,a bite of wyoming,2227 Alum Rock Ave,San Jose,CA,95116,(408) 259-4819,abiteofwyoming.com,0,Breakfast & Brunch;American (Traditional),3.5,North Valley
11740,giorgio__ italian food & pizzeria,1445 Foxworthy Ave,San Jose,CA,95118,(408) 264-5781,giorgiosandfjlitalian.com,1,Italian;Pizza,3.5,Willow Glen
11741,senor taco taqueria,1375 Blossom Hill Rd Ste 11,San Jose,CA,95118,(408) 266-6342,senortaco.net,0,Mexican,4,Cambrian Park
11742,rosie__ new york pizza,1285 The Alameda,San Jose,CA,95126,(408) 292-6767,rosiesnewyorkpizzasanjose.com,1,Pizza;Italian,3.5,Downtown
11743,willow street wood-fired pizza,1072 Willow St,San Jose,CA,95125,(408) 971-7080,willowstreet.com,1,Pizza,3.5,Willow Glen
11744,sushi infinity,975 The Alameda Ste 80,San Jose,CA,95126,(408) 298-5888,sushiinfinity.com,1,Japanese;Sushi Bars,3.5,Downtown
11745,fish__ wild,1085 E Brokaw Rd,San Jose,CA,95131,(408) 933-9337,fishiswild.com,1,Seafood;Fish & Chips,3.5,North Valley
11746,yakiniq sj,1783 W San Carlos,San Jose,CA,95128,(408) 293-2668,yakiniqsf.com,1,Korean,3.5,Rose Garden
11747,da kine island grill,23 N Market St,San Jose,CA,95113,(408) 713-2900,dakineislandgrill.com,1,Hawaiian,3,Downtown
11748,in-n-out burger,5611 Santa Teresa Blvd,San Jose,CA,95123,(800) 786-1000,in-n-out.com,0,Burgers;Fast Food,4,Blossom Valley
11749,bò né restaurant - sizzling plate,1615 Mckee Rd,San Jose,CA,95116,(408) 926-1060,bonerestaurant.weebly.com,1,Vietnamese,3.5,North Valley
11750,country inn cafe,6484 Camden Ave,San Jose,CA,95120,(408) 997-9300,holderscountryinn.com,1,Diners;Breakfast & Brunch;Cafes,4,Almaden Valley
11751,city diner,2951 Monterey Rd Ste 10,San Jose,CA,95111,(408) 269-5490,citydiner-sanjose.com,1,American (Traditional);Diners;Breakfast & Brunch,3.5,Fairgrounds
11752,the cheesecake factory,925 Blossom Hill Road,San Jose,CA,95123,(408) 225-6948,thecheesecakefactory.com,1,Desserts;American (Traditional),3.5,Blossom Valley
11753,café pomegranate,221 E San Fernando St,San Jose,CA,95112,(408) 271-8822,cafepomegranate.com,0,Persian/Iranian;Breakfast & Brunch;Mediterranean,3.5,Downtown
11754,bill__ cafe,1401 Kooser Rd,San Jose,CA,95118,(408) 264-1900,Billscafe.com,1,Breakfast & Brunch;American (Traditional),3.5,Cambrian Park
11755,lb steak,334 Santana Row Ste 1000,San Jose,CA,95128,(408) 244-1180,lbsteak.com,1,Steakhouses,3.5,West San Jose
11756,pizza my heart,117 E San Carlos St,San Jose,CA,95112,(408) 280-0707,pizzamyheart.com,0,Pizza,3.5,Downtown
11757,que ta banh canh trang bang,2005 Tully Rd,San Jose,CA,95122,(408) 259-1445,letseat.at/que-ta-banh-canh-t_,1,Vietnamese,3.5,East San Jose
11758,l&l hawaiian barbecue,1 Curtner Ave Ste 80,San Jose,CA,95125,(408) 288-9839,hawaiianbarbecue.com,0,Hawaiian;Fast Food,3.5,Fairgrounds
11759,bj__ restaurant & brewhouse,925 Blossom Hill Rd,San Jose,CA,95123,(408) 284-4260,bjsrestaurants.com,1,Breweries;American (New);Pizza,3,Blossom Valley
11760,ihop,644 N 1st St,San Jose,CA,95112,(408) 294-4130,ihop.com,1,American (Traditional);Breakfast & Brunch,3.5,Downtown
11761,wing__ chinese restaurant,131 Jackson St,San Jose,CA,95112,(408) 294-3303,wingsofsanjose.com,1,Chinese,3.5,Downtown
11762,rangoli india restaurant,3695 Union Ave,San Jose,CA,95124,(408) 377-2222,rangolisanjose.com,1,Indian,4,Cambrian Park
11763,specialty__ bakery & cafe,115 S Market St,San Jose,CA,95113,(877) 502-2837,specialtys.com,1,Sandwiches;Salad,3.5,Downtown
11764,bazille,Nordstrom 2400 Forest Ave,San Jose,CA,95128,(408) 261-5787,shop.nordstrom.com,1,American (New);Comfort Food;Cafes,3.5,West San Jose
11765,la mejor taqueria,2003 Story Rd,San Jose,CA,95122,(408) 254-4693,lamejortaqueria.com,0,Mexican,4.5,East San Jose
11766,oysy sushi,2590 S Bascom Ave Ste E-B,San Jose,CA,95124,(408) 371-4292,oysysushisanjose.com,1,Sushi Bars,4,Cambrian Park
11767,hanuman thai cuisine,1 E San Fernando St,San Jose,CA,95113,(408) 286-2482,hanumanthai.net,1,Thai,3,Downtown
11768,happy smile deli,452 E Hedding St,San Jose,CA,95112,(408) 292-2271,happysmiledeli.com,0,Delis;Sandwiches,4,Downtown
11769,left bank brasserie,"Santana Row 377 Santana Row, Ste 1100",San Jose,CA,95128,(408) 984-3500,leftbank.com/home_sanjose,1,French,3,West San Jose
11770,thai grata,846 Blossom Hill Rd Ste C,San Jose,CA,95123,(408) 224-8600,thaigrata.com,1,Thai,3.5,Blossom Valley
11771,pizza california,1708 Oakland Rd Ste 500,San Jose,CA,95131,(408) 573-7373,pizzacalifornia.com,1,Pizza,4,North Valley
11772,yuri japanese restaurant,3236 S White Rd,San Jose,CA,95148,(408) 270-7993,yurirestaurant.com,1,Japanese;Sushi Bars,3.5,Evergreen
11773,lee__ sandwiches,260 E Santa Clara St,San Jose,CA,95113,(408) 286-8808,leesandwichessanjosecityhall._,0,Sandwiches;Vietnamese,3.5,Downtown
11774,the grill on the alley,172 S. Market St.,San Jose,CA,95113,(408) 294-2244,thegrill.com/locations/the-gr_,1,Steakhouses;American (Traditional),3.5,Downtown
11775,picasso__ tapas restaurant,62 W Santa Clara St,San Jose,CA,95113,(408) 298-4400,picassostapas.com,1,Spanish;Tapas Bars;Basque,3.5,Downtown
11776,la victoria taqueria,5015 Almaden Expy,San Jose,CA,95118,(408) 978-7666,lavicsj.com,0,Mexican,3,Cambrian Park
11777,lucy__ tamale factory,3739 Madeline Dr,San Jose,CA,95127,(408) 275-8262,lucystamalefactory.com,0,Mexican,4,Alum Rock/East Foothills
11778,new york pizza,22 N White Rd Ste 10,San Jose,CA,95127,(408) 254-4400,newyorkpizzasanjose.com,0,Pizza,3.5,Alum Rock/East Foothills
11779,scotts seafood san jose,185 Park Ave,San Jose,CA,95113,(408) 971-1700,scottsseafoodsj.com,1,Seafood;Bars;Venues & Event Spaces,3.5,Downtown
11780,five guys burgers and fries,5660 Cottle Rd,San Jose,CA,95123,(408) 363-8200,m.fiveguys.com/#storeDetailPa_,0,Burgers;Fast Food,4,Santa Teresa
11781,holder__ country inn,5512 Monterey Rd,San Jose,CA,95138,(408) 226-8813,holderscountryinn.com,1,Diners;Breakfast & Brunch;American (Traditional),4,Santa Teresa
11782,layla__ bistro,4472 Pearl Ave,San Jose,CA,95136,(408) 269-2221,laylasbistro.com,1,Italian;Halal;Mediterranean,3.5,Blossom Valley
11783,china delight restaurant,5813 Cottle Rd,San Jose,CA,95123,(408) 226-3666,chinadelight.biz,1,Chinese,4,Santa Teresa
11784,peggy sue__,185 Park Ave,San Jose,CA,95113,(408) 294-0252,peggysues.com,0,Diners;Burgers;American (Traditional),3,Downtown
11785,elma__ taqueria,Fresco Supermarket 2217 Quimby Rd,San Jose,CA,95122,(408) 270-2230,elmastaqueria.net,0,Mexican,4.5,East San Jose
11786,pluto__,3055 Olin Ave,San Jose,CA,95128,(408) 247-9120,plutosfreshfood.com,0,Sandwiches;American (Traditional);Salad,3.5,West San Jose
11787,wing box,1715 Lundy Ave Ste 162,San Jose,CA,95131,(408) 437-6225,wing-box.co,1,Chicken Wings;Fast Food,3.5,North Valley
11788,mojo burger,1411 Bird Ave,San Jose,CA,95125,(408) 924-0595,mojoburger.com,0,Burgers,3.5,Willow Glen
11789,blush raw bar lounge,100 N Almaden Ave Ste 160,San Jose,CA,95110,(408) 477-2191,blushrawbarlounge.com,1,Lounges;Seafood;Sushi Bars,3.5,Downtown
11790,maiwand kabob,1202 E Santa Clara St,San Jose,CA,95116,(408) 335-0533,maiwandkabob.net,1,Afghan,4.5,Downtown
11791,red robin gourmet burgers,2200 Eastridge Loop Ste 2073,San Jose,CA,95122,(408) 223-1000,redrobin.com,1,Burgers;American (Traditional),3,East San Jose
11792,malibu grill & b-b-q,5735 Camden Ave,San Jose,CA,95124,(408) 448-7300,malibugrill.com,1,Pizza;Sandwiches;Sports Bars,3.5,Almaden Valley
11793,tony & albas pizza & pasta,3137 Stevens Creek Blvd,San Jose,CA,95117,(408) 246-4605,tonyandalbaspizza.com,1,Pizza;Italian,4,West San Jose
11794,la lune sucrée,116 Paseo de San Antonio,San Jose,CA,95112,(408) 292-2070,lalunesucree.com/order-online,1,Cafes;Bakeries;Breakfast & Brunch,3.5,Downtown
11795,4th street bowl,1441 N 4th St,San Jose,CA,95112,(408) 453-5555,4thstreetbowl.com,0,Bowling;Diners;Dance Clubs;Sports Bars;Karaoke,4,North San Jose
11796,el farolito,3140 Senter Rd,San Jose,CA,95111,(408) 972-2016,elfarolitoinc.com,0,Mexican,3.5,East San Jose
11797,the burger pit,1349 Blossom Hill Rd,San Jose,CA,95118,(408) 269-8062,theburgerpit.com,1,Burgers,3.5,Cambrian Park
11798,tandoori oven,150 S 1st St Ste 107,San Jose,CA,95113,(408) 292-7222,thetandoorioven.com,1,Indian,3,Downtown
11799,cj bbq,461 Blossom Hill Rd Ste A,San Jose,CA,95123,(408) 229-9612,cjbarbecue.com,0,Barbeque;Korean;American (New),3.5,Blossom Valley
11800,pho viet,2557 N 1st St,San Jose,CA,95131,(408) 435-2805,phovietsanjose.com,0,Vietnamese;Seafood;Asian Fusion,3.5,North San Jose
11801,evergreen coffee company,4075 Evergreen Village Sq Ste 150,San Jose,CA,95135,(408) 270-7300,evergreencoffeecompany.biz,0,Breakfast & Brunch;Coffee & Tea,4,Evergreen
11802,loving hut,"Oakridge Mall 925 Blossom Hill Rd, Ste 1746",San Jose,CA,95123,(408) 229-2795,lovinghut.us/sanjose,0,Vegan;Vegetarian,4,Blossom Valley
11803,on a roll,87 N San Pedro St,San Jose,CA,95110,(408) 280-7450,onarollonline.com,0,Vietnamese,3.5,Downtown
11804,shabuway japanese style hot pot,4304 Moorpark Ave,San Jose,CA,95129,(408) 252-9970,shabuway.com,1,Japanese;Hot Pot,3.5,West San Jose
11805,pho mai 1,3074 Landess Ave,San Jose,CA,95132,(408) 263-4323,phomai1.com,0,Vietnamese;Filipino,3.5,Berryessa
11806,crabaholic,1011 E Capitol Expy,San Jose,CA,95121,(408) 225-8888,crabaholic.com,1,Cajun/Creole;Seafood,3,Seven Trees
11807,amici__ east coast pizzeria,225 W Santa Clara St,San Jose,CA,95113,(408) 289-9000,amicis.com,1,Pizza;Italian,3.5,Downtown
11808,miyabitei japanese restaurant,675 Saratoga Ave,San Jose,CA,95129,(408) 252-5010,mitsuwa.com,0,Japanese,3.5,West San Jose
11809,mosaic restaurant,Four Points Sheraton 211 S 1st St,San Jose,CA,95113,(408) 282-8888,mosaicdowntown.com,1,American (New);Asian Fusion;Lounges,3.5,Downtown
11810,mccormick & schmick__ seafood & steaks,170 South Market St,San Jose,CA,95113,(408) 283-7200,mccormickandschmicks.com,1,Seafood;Steakhouses,3,Downtown
11811,bona pizza,549 W Capitol Expy,San Jose,CA,95136,(408) 448-5050,mybonapizza.com,1,Pizza,4,Blossom Valley
11812,chipotle mexican grill,1751 N 1st St,San Jose,CA,95112,(408) 453-6115,chipotle.com,0,Mexican;Fast Food,3.5,North San Jose
11813,red rose restaurant and catering,30 E Santa Clara St,San Jose,CA,95113,(650) 222-9253,redrosecatering.net,0,Middle Eastern,4.5,Downtown
11814,international food bazaar,2052 Curtner Ave,San Jose,CA,95124,(408) 559-3397,intlfoodbazaar.com,0,Grocery;Delis;Bakeries,4.5,Cambrian Park
11815,the fish market,1007 Blossom Hill Rd,San Jose,CA,95123,(408) 269-3474,thefishmarket.com,1,Seafood;Sushi Bars,3.5,Blossom Valley
11816,h salts esq fish & chips,3090 Story Rd,San Jose,CA,95127,(408) 272-2739,hsaltsanjose.com,0,Fish & Chips,4,East San Jose
11817,menara moroccan restaurant,41 E Gish Rd,San Jose,CA,95112,(408) 453-1983,menara41.com,1,Moroccan,3.5,North San Jose
11818,fast pizza delivery,797 E Julian St,San Jose,CA,95112,(408) 975-0234,fpdpizza.com,0,Pizza,4,Downtown
11819,la catalana,3720 N 1st St Ste 10,San Jose,CA,95134,(408) 324-1321,lacatalanatapas.com,1,Tapas/Small Plates;Tapas Bars;Spanish,4,North San Jose
11820,hana,4320 Moorpark Ave,San Jose,CA,95129,(408) 255-1187,sushitomi.com/hana,0,Chinese;Japanese,3.5,West San Jose
11821,morton__ the steakhouse,177 Park Ave,San Jose,CA,95113,(408) 947-7000,mortons.com,1,Steakhouses,3.5,Downtown
11822,chacho__ restaurant,87 E San Fernando St,San Jose,CA,95113,(408) 293-4321,chachosrestaurant.com,1,Mexican;Bars,3,Downtown
11823,village california bistro & wine bar,378 Santana Row Suite 1035,San Jose,CA,95128,(408) 248-9091,thevillagebistro.net,1,Wine Bars;American (New),3,West San Jose
11824,kampai sushi & grill,171 Branham Ln Ste 3,San Jose,CA,95136,(408) 365-9000,kampai123.com,1,Japanese;Korean;Sushi Bars,3.5,Blossom Valley
11825,panera bread,503 Coleman Avenue,San Jose,CA,95110,(408) 299-0993,panerabread.com,0,Sandwiches;Salad;Soup,3.5,Downtown
11826,tomo sushi,5487 Snell Ave,San Jose,CA,95123,(408) 226-0700,tomosushionline.com,1,Sushi Bars;Japanese,3.5,Blossom Valley
11827,spencer__ for steaks and chops,2050 Gateway Pl,San Jose,CA,95110,(408) 437-2170,spencersforsteaksandchops.com,1,Steakhouses,3.5,North San Jose
11828,new tandoori cafe,5134 Stevens Creek Blvd,San Jose,CA,95129,(408) 247-9010,newtandoorisj.eat24hour.com,0,Indian;Pakistani,3.5,West San Jose
11829,curry up now,3250 Zanker Rd Ste 30,San Jose,CA,95134,(408) 770-3541,curryupnow.com,1,Indian;Vegetarian;Bars,3,North San Jose
11830,wingstop,1150 S King Rd,San Jose,CA,95122,(408) 929-9464,wingstop.com,1,Chicken Wings,3,East San Jose
11831,cicero__ pizza,6138 Bollinger Rd,San Jose,CA,95129,(408) 777-0690,cicerospizza.com,1,Pizza;Italian,4,West San Jose
11832,pappageorggeo pizza,4658 Pearl Ave,San Jose,CA,95136,(408) 267-9700,pgpizza.com,1,Pizza,4,Blossom Valley
11833,smashburger,1600 Saratoga Ave Ste 203,San Jose,CA,95129,(408) 715-1405,smashburger.com,0,Burgers,3.5,West San Jose
11834,banh cuon bac ninh,2066 Tully Rd,San Jose,CA,95122,(408) 223-1292,banhcuonbacninh.com,0,Vietnamese,3.5,East San Jose
11835,legends pizza co,5965 Almaden Expy Ste 125,San Jose,CA,95120,(408) 323-9700,legends-pizza.com,1,Pizza,4,Almaden Valley
11836,little hunan,1882 Curtner Ave,San Jose,CA,95124,(408) 371-2968,little-hunan.com,0,Chinese,3.5,Cambrian Park
11837,mojo burger,1401 Foxworthy Ave,San Jose,CA,95118,(408) 448-1992,mojoburger.com,0,Fast Food;Burgers,3.5,Willow Glen
11838,bj__ restaurant & brewhouse,511 Coleman Ave,San Jose,CA,95110,(408) 343-7230,bjsrestaurants.com,1,Pizza;Breweries;American (New),2.5,Downtown
11839,straits restaurant - santana row,333 Santana Row Ste 1100,San Jose,CA,95128,(408) 246-6320,straitsrestaurants.com,1,Asian Fusion;Singaporean;Cocktail Bars,3,West San Jose
11840,antonella__ ristorante,1701 Park Ave,San Jose,CA,95126,(408) 279-4922,antonellasristorante.com,1,Pizza;Italian,3,Rose Garden
11841,victor__ taqueria,844 S Winchester Blvd,San Jose,CA,95128,(408) 249-6822,victorstaqueriasj.com,0,Mexican,3.5,West San Jose
11842,cheese steak shop,Monterey Plaza 5524 Monterey Rd,San Jose,CA,95138,(408) 972-0271,cheesesteakshop.com,0,Sandwiches;American (Traditional);Cheesesteaks,3.5,Santa Teresa
11843,oriental sushi buffet,780 S Winchester Blvd,San Jose,CA,95128,(408) 985-9988,orientalsushibuffet.com,1,Buffets;Chinese,3,West San Jose
11844,new india chaat cafe,1645 Flickinger Ave,San Jose,CA,95131,(408) 251-6600,newindiachaatcafe.us,1,Indian;Buffets,3.5,North Valley
11845,sushi kazoo,1165 Lincoln Ave Ste 110,San Jose,CA,95125,(408) 971-7755,sushikazoo.com,1,Japanese;Sushi Bars,3.5,Willow Glen
11846,wingstop,725 Ridder Park Dr Ste 80,San Jose,CA,95131,(408) 573-9464,wingstop.com,0,Chicken Wings,3,North Valley
11847,five guys burgers & fries,121 Curtner Ave Ste 60,San Jose,CA,95125,(408) 293-9800,fiveguys.com,0,Fast Food;Burgers,3.5,Fairgrounds
11848,fast & fresh pizza,1130 Lucretia Ave Ste E,San Jose,CA,95122,(408) 298-0888,fastfreshpizza.com,1,Pizza,4,East San Jose
11849,cafe one,1 Almaden Blvd,San Jose,CA,95110,(408) 947-9008,cafeonecatering.com,1,Sandwiches;Coffee & Tea,4,Downtown
11850,premier pizza,2589 N 1st St,San Jose,CA,95131,(408) 433-5800,premier-pizza.com,0,Pizza,4,North San Jose
11851,new krung thai restaurant,580 N Winchester Blvd,San Jose,CA,95128,(408) 248-3435,newkrungthai.com,1,Thai,3.5,West San Jose
11852,thea mediterranean,3090 Olsen Dr,San Jose,CA,95128,(408) 260-1444,thearestaurant.com,1,Greek;Mediterranean,3,West San Jose
11853,amor cafe and tea,110 E San Fernando St,San Jose,CA,95112,(408) 286-2000,amorcafeandtea.com,0,Cafes;Coffee & Tea;Bubble Tea,4,Downtown
11854,buckhorn grill,925 Blossom Hill Rd Ste FC 4,San Jose,CA,95123,(408) 365-3239,buckhorngrill.com,1,American (Traditional),3.5,Blossom Valley
11855,casa teresa,6039 Snell Ave,San Jose,CA,95123,(408) 629-7827,casateresarestaurant.com,0,Mexican,3.5,Blossom Valley
11856,island grill,1355 N 4th St,San Jose,CA,95112,(408) 392-2468,theislandgrill.com,1,Caribbean;Asian Fusion;Hawaiian,3,North San Jose
11857,rok steakhouse & grill,4130 N 1st St,San Jose,CA,95134,(669) 900-1829,roksteakhouse.com,1,Steakhouses;Bars,3,North San Jose
